timestep,latent-rmse_1,rmse_1,latent-mae_1,mae_1,time_1,latent-rmse_2,rmse_2,latent-mae_2,mae_2,time_2,latent-rmse_3,rmse_3,latent-mae_3,mae_3,time_3,latent-rmse_4,rmse_4,latent-mae_4,mae_4,time_4,latent-rmse_5,rmse_5,latent-mae_5,mae_5,time_5,latent-rmse_6,rmse_6,latent-mae_6,mae_6,time_6,latent-rmse_7,rmse_7,latent-mae_7,mae_7,time_7,latent-rmse_8,rmse_8,latent-mae_8,mae_8,time_8,latent-rmse_9,rmse_9,latent-mae_9,mae_9,time_9
8260000,0.00025950136478058994,0.13702227175235748,0.00026248733047395945,0.10648014396429062,5.253850948065519,0.0002833544567693025,0.13713860511779785,0.0003004802856594324,0.10653457045555115,5.481412634253502,0.000231862417422235,0.13713033497333527,0.0002729219268076122,0.10652684420347214,5.982089787721634,0.0007856505108065903,0.13713014125823975,0.0007142307586036623,0.10647645592689514,6.166561972349882,0.0008899273234419525,0.1372198760509491,0.0008328965050168335,0.10656856000423431,6.556622218340635,0.00042038969695568085,0.1370757669210434,0.0003871649387292564,0.10651188343763351,6.967602763324976,0.00028171154554001987,0.13718661665916443,0.00032711937092244625,0.106598399579525,7.099295035004616,0.0003648851125035435,0.13728849589824677,0.00033707829425111413,0.10662844032049179,6.95471977815032,0.0004733128589577973,0.13712537288665771,0.000420838943682611,0.10646653920412064,7.589815184473991
8265000,0.00028298975666984916,0.13713860511779785,0.00028699624817818403,0.10653457790613174,5.287074018269777,0.00023171900829765946,0.13713033497333527,0.0002755571040324867,0.10652684420347214,5.758793093264103,0.0007846301887184381,0.13713014125823975,0.0007119583315216005,0.10647646337747574,6.0791452415287495,0.000888859445694834,0.1372198611497879,0.0008374816388823092,0.10656856000423431,6.477693095803261,0.0004195738001726568,0.1370757669210434,0.0004027301329188049,0.10651188343763351,6.771760061383247,0.000281766289845109,0.13718661665916443,0.0003156906459480524,0.106598399579525,6.810431834310293,0.00036415623617358506,0.13728849589824677,0.00033009558683261275,0.10662844032049179,6.487486883997917,0.00047238380648195744,0.13712537288665771,0.0004415104631334543,0.10646653920412064,6.952526979148388,0.00036613279371522367,0.13720446825027466,0.0003693465841934085,0.10657376050949097,7.144555915147066
8270000,0.00023812816652934998,0.13713030517101288,0.00026720139430835843,0.10652709007263184,5.2038743160665035,0.0007029777043499053,0.13713015615940094,0.0006531362305395305,0.10647676140069962,5.86714968085289,0.0008025955758057535,0.13721977174282074,0.0007480850326828659,0.10656876116991043,5.831058137118816,0.0003589754633139819,0.1370755136013031,0.0003732810146175325,0.10651196539402008,5.863604135811329,0.00030051436624489725,0.13718640804290771,0.0003194686723873019,0.10659852623939514,6.580275949090719,0.00031304667936638,0.13728833198547363,0.0003381387214176357,0.10662858188152313,6.579757668077946,0.0004002764180768281,0.137125164270401,0.0003877596464008093,0.1064666286110878,7.012477144598961,0.0003108870005235076,0.13720421493053436,0.0003098384477198124,0.10657385736703873,7.241952233016491,0.0005834070034325123,0.13718374073505402,0.0005283553036861122,0.10652756690979004,7.377383764833212
8275000,0.0007583248079754412,0.13713014125823975,0.0006844366434961557,0.1064765453338623,5.237537901848555,0.000861208071000874,0.13721983134746552,0.0008044542046263814,0.10656861960887909,5.512282717972994,0.0003989608376286924,0.13707567751407623,0.00036864238791167736,0.10651189833879471,6.098650861531496,0.00028472059057094157,0.13718654215335846,0.0002821907983161509,0.10659842938184738,6.326728034764528,0.0003460489388089627,0.137288436293602,0.0003406339092180133,0.10662848502397537,6.3635436818003654,0.0004486054240260273,0.13712529838085175,0.0004038090701214969,0.10646655410528183,6.658555939793587,0.00034684609272517264,0.1372043937444687,0.0003270002198405564,0.10657377541065216,6.996970158070326,0.0006382236024364829,0.13718391954898834,0.0005766035756096244,0.10652749240398407,7.077174726873636,0.00044134288327768445,0.13714227080345154,0.0004068905836902559,0.10648620128631592,7.271332200616598
8280000,0.00030690454877913,0.1372203677892685,0.0003119515022262931,0.10657113790512085,5.365002900362015,0.0004991573514416814,0.1370750218629837,0.00047013512812554836,0.10651358962059021,5.5570402182638645,0.0007778146537020802,0.13718613982200623,0.000740963441785425,0.10660036653280258,6.0006617568433285,0.0005509989568963647,0.13728836178779602,0.0005370877915993333,0.10663046687841415,6.248557008802891,0.0004166486032772809,0.13712505996227264,0.00039497268153354526,0.10646816343069077,6.704297848045826,0.0005322483484633267,0.13720367848873138,0.000528988370206207,0.10657551139593124,6.901192013174295,0.00030831852927803993,0.13718323409557343,0.0003788791364058852,0.10652922093868256,7.032500114291906,0.0004066717519890517,0.13714151084423065,0.0004336510901339352,0.10648788511753082,7.517518009990454,0.00027685234090313315,0.13721990585327148,0.00033198221353814006,0.10657919943332672,7.503784727305174
8285000,0.0006132361013442278,0.13707518577575684,0.0005618905415758491,0.10651417821645737,5.403089802712202,0.0009039437863975763,0.13718636333942413,0.0008512649801559746,0.10660099238157272,5.815416108816862,0.0006700231460854411,0.1372886598110199,0.0006282089743763208,0.10663112998008728,6.115803029388189,0.0005266785155981779,0.13712531328201294,0.000483273237477988,0.10646872222423553,6.362417247146368,0.0006515515851788223,0.13720384240150452,0.0006231804727576673,0.1065760925412178,6.724911276251078,0.0003780979895964265,0.13718339800834656,0.00039721978828310966,0.10652980953454971,6.820787210017443,0.0005184882902540267,0.1371416598558426,0.0004968282883055508,0.10648845881223679,6.916762795299292,0.0003276273200754076,0.13722006976604462,0.0003195856115780771,0.10657975822687149,7.283088285475969,0.0003293835325166583,0.1371123194694519,0.00037015846464782953,0.10650447756052017,7.585559040307999
8290000,0.00042480239062570035,0.13718608021736145,0.00040291115874424577,0.10659897327423096,5.291185341775417,0.00028638564981520176,0.13728810846805573,0.0003295473288744688,0.10662902891635895,5.798526108264923,0.0002797022752929479,0.1371248960494995,0.00027928565395995975,0.10646695643663406,5.768872797489166,0.00027231909916736186,0.13720378279685974,0.00031657348154112697,0.10657422244548798,6.50192191824317,0.0004117703065276146,0.13718333840370178,0.00040814257226884365,0.10652793943881989,6.284377072006464,0.00026658535352908075,0.1371416449546814,0.00030629854882135987,0.10648663341999054,7.108342368155718,0.00045102598960511386,0.13722003996372223,0.0004236880340613425,0.10657802224159241,7.004322949796915,0.00047455175081267953,0.13711239397525787,0.00045114639215171337,0.10650267452001572,7.4155922047793865,0.0003426533949095756,0.13714778423309326,0.00037099397741258144,0.10655609518289566,7.5909169390797615
8295000,0.0003734588099177927,0.13728852570056915,0.0003595307352952659,0.1066284254193306,5.264559295028448,0.00048414868069812655,0.1371253877878189,0.0004766129422932863,0.10646651685237885,5.916695110499859,0.00037596371839754283,0.13720452785491943,0.00035321188624948263,0.10657373070716858,5.919778253883123,0.0006771691842004657,0.1371840536594391,0.0006267685093916953,0.10652745515108109,6.327746901661158,0.0004775437992066145,0.13714240491390228,0.0004518186906352639,0.10648617148399353,7.0275780744850636,0.0007302807061932981,0.13722078502178192,0.000681111472658813,0.10657759755849838,6.845950148999691,0.0007531380979344249,0.13711319863796234,0.0006868536002002656,0.10650221258401871,6.848336197435856,0.00060884008416906,0.1371483951807022,0.0005696790176443756,0.10655564814805984,7.091666106134653,0.0003622212680056691,0.13699926435947418,0.0003558669122867286,0.10647237300872803,7.66372587531805
8300000,0.0003079736197832972,0.1371249556541443,0.0003414840321056545,0.10646680742502213,5.392448976635933,0.00026744246133603156,0.1372039020061493,0.00029405992245301604,0.10657408088445663,5.566711071878672,0.0004635778022930026,0.13718344271183014,0.00043971696868538857,0.10652779787778854,6.069355644285679,0.00029640967841260135,0.13714176416397095,0.0003206784022040665,0.1064864918589592,6.37196796014905,0.0005075593944638968,0.13722015917301178,0.00045379350194707513,0.10657788068056107,6.725884974002838,0.0005310497945174575,0.13711252808570862,0.000477941008284688,0.10650251805782318,6.907830946147442,0.0003937390574719757,0.13714787364006042,0.00036423641722649336,0.10655595362186432,7.019310258328915,0.0002585721667855978,0.1369987577199936,0.0002994053065776825,0.10647266358137131,7.382034789770842,0.0006343728746287525,0.137178435921669,0.0005978791741654277,0.10655181854963303,7.40997726097703
8305000,0.00030139010050334036,0.13720369338989258,0.00031131505966186523,0.10657443106174469,5.30955009162426,0.000355108903022483,0.13718323409557343,0.0003497999277897179,0.106528140604496,5.642551928758621,0.0002518034598324448,0.13714154064655304,0.0002921900013461709,0.10648683458566666,5.801954306662083,0.00038586053415201604,0.13721993565559387,0.0003654783358797431,0.10657820105552673,6.206846330314875,0.00040911510586738586,0.13711227476596832,0.00038696284173056483,0.10650286078453064,6.4480057917535305,0.00028920843033120036,0.1371477246284485,0.0003250066074542701,0.10655628889799118,6.584199145436287,0.00029928822186775506,0.13699860870838165,0.00033287989208474755,0.10647296905517578,6.827616132795811,0.0007774307741783559,0.13717831671237946,0.0007462899084202945,0.10655219107866287,7.095972076058388,0.00039222868508659303,0.1370936632156372,0.00038335053250193596,0.10653877258300781,7.305162958800793
8310000,0.0004516707267612219,0.13718341290950775,0.00040299544343724847,0.10652782022953033,5.139225162565708,0.00028863069019280374,0.13714173436164856,0.0003066024510189891,0.10648650676012039,5.438349675387144,0.0004947242559865117,0.1372201293706894,0.0004757267888635397,0.10657791048288345,5.906036123633385,0.0005182370077818632,0.13711249828338623,0.0004696694086305797,0.10650254786014557,6.277807056903839,0.00038190465420484543,0.13714785873889923,0.0003679000656120479,0.1065559834241867,6.247919052839279,0.0002587705967016518,0.1369987279176712,0.00027001643320545554,0.1064726784825325,6.648589391261339,0.000648236833512783,0.1371784210205078,0.0006069255177862942,0.10655184090137482,6.946263834834099,0.00030513270758092403,0.13709375262260437,0.0003024929901584983,0.10653850436210632,7.229960989207029,0.00039627545629628,0.13706262409687042,0.0003855605609714985,0.10648094862699509,7.493110839277506
8315000,0.0003262421814724803,0.13714146614074707,0.000350070942658931,0.1064874529838562,5.277899093925953,0.00028018621378578246,0.1372198611497879,0.0003425301401875913,0.10657881200313568,5.439004860818386,0.00029838320915587246,0.13711215555667877,0.0003169463016092777,0.10650348663330078,6.120468955487013,0.0002519991830922663,0.13714773952960968,0.00028934713918715715,0.10655690729618073,6.363364867866039,0.0004428046231623739,0.13699860870838165,0.00043573917355388403,0.10647358000278473,6.587091833353043,0.0009757729712873697,0.13717836141586304,0.0009311371250078082,0.10655288398265839,6.825941149145365,0.0005632640677504241,0.13709372282028198,0.00054091279162094,0.10653938353061676,7.108455058187246,0.0006904251640662551,0.13706281781196594,0.000654865347314626,0.10648234188556671,7.292801048606634,0.00039155708509497344,0.13726212084293365,0.0003606505924835801,0.10659834742546082,7.610287982970476
8320000,0.000384954473702237,0.13721993565559387,0.00035220757126808167,0.10657821595668793,5.191104952245951,0.0004081992956344038,0.13711227476596832,0.0003936848952434957,0.10650286078453064,5.629159044474363,0.00028853138792328537,0.1371477246284485,0.000300722720567137,0.10655629634857178,5.837122909724712,0.0002999379066750407,0.13699859380722046,0.00031485717045143247,0.10647299140691757,6.115423049777746,0.0007786343339830637,0.13717831671237946,0.0007404544739983976,0.10655221343040466,6.707638036459684,0.00039317060145549476,0.1370936632156372,0.0003815992968156934,0.106538787484169,7.073204033076763,0.0005071152118034661,0.13706262409687042,0.0004873069701716304,0.10648144036531448,7.241116836667061,0.00030464789597317576,0.137261763215065,0.0003071621176786721,0.10659732669591904,7.580037694424391,0.00033740507205948234,0.13714736700057983,0.00032108998857438564,0.10653946548700333,7.6796794310212135
8325000,0.00028714933432638645,0.13711217045783997,0.0002743041259236634,0.10650372505187988,5.281941033899784,0.00027357088401913643,0.13714778423309326,0.00031358510022982955,0.10655713081359863,5.821551661938429,0.0004963816027157009,0.13699866831302643,0.0004776453715749085,0.10647380352020264,6.187710911035538,0.0010376456193625927,0.137178435921669,0.0009922264143824577,0.10655313730239868,6.333780940622091,0.0006205709069035947,0.13709378242492676,0.0005924779688939452,0.10653959959745407,6.605533882975578,0.0007497526821680367,0.1370629221200943,0.0007191974436864257,0.10648264735937119,6.66670361533761,0.0004353274707682431,0.1372622847557068,0.0004258521948941052,0.10659870505332947,7.013447117060423,0.00026458679349161685,0.13714760541915894,0.0002918036188930273,0.10654071718454361,7.338615134358406,0.0004002101195510477,0.13717743754386902,0.0003930593957193196,0.10655748844146729,7.6801166869699955
8330000,0.0002824781113304198,0.13714781403541565,0.00029666570480912924,0.1065572053194046,5.6628938764333725,0.0005127547192387283,0.13699868321418762,0.00048365758266299963,0.1064738854765892,5.875575356185436,0.0010560618247836828,0.1371784657239914,0.0010073295561596751,0.10655321180820465,6.185267120599747,0.0006378305261023343,0.13709381222724915,0.0006005731993354857,0.10653966665267944,6.2094517052173615,0.0007675127708353102,0.13706296682357788,0.000727687671314925,0.10648275166749954,6.632040254771709,0.0004492659354582429,0.13726232945919037,0.0004411387490108609,0.10659881681203842,7.044845260679722,0.00026920935488305986,0.13714763522148132,0.0003070255625061691,0.10654080659151077,7.154789753258228,0.000415061746025458,0.1371774822473526,0.00042411009781062603,0.10655757784843445,7.280056830495596,0.0003609515551943332,0.1370593011379242,0.0003781511913985014,0.10649479180574417,7.460703141987324
