timestep,latent-rmse_1,rmse_1,latent-mae_1,mae_1,latent%_1,%_1,time_1,latent-rmse_2,rmse_2,latent-mae_2,mae_2,latent%_2,%_2,time_2,latent-rmse_3,rmse_3,latent-mae_3,mae_3,latent%_3,%_3,time_3,latent-rmse_4,rmse_4,latent-mae_4,mae_4,latent%_4,%_4,time_4,latent-rmse_5,rmse_5,latent-mae_5,mae_5,latent%_5,%_5,time_5,latent-rmse_6,rmse_6,latent-mae_6,mae_6,latent%_6,%_6,time_6,latent-rmse_7,rmse_7,latent-mae_7,mae_7,latent%_7,%_7,time_7,latent-rmse_8,rmse_8,latent-mae_8,mae_8,latent%_8,%_8,time_8,latent-rmse_9,rmse_9,latent-mae_9,mae_9,latent%_9,%_9,time_9
5695000,14.700433731079102,0.31339772977434993,0.001503239618614316,0.21957965296347398,2106.6639433334467,488981.5540241966,7993.226766586304,11.762909889221191,0.2328503116575697,0.0017186730401590466,0.17054070078538716,1718.458944997797,379932.0814363417,83.95814895629883,10.446949005126953,0.20173857331738942,0.0012667829869315028,0.15131358345507134,1532.0793715772436,336763.50935864943,65.28639793395996,9.476856231689453,0.19570455734145073,0.000953467795625329,0.1473037240853485,1385.0297375394327,327595.0174787116,58.71152877807617,9.836983680725098,0.19579945766164691,0.0007954955217428505,0.1476222288136209,1449.5567790533169,328182.8719002753,64.11886215209961,9.647644996643066,0.19395445672766648,0.0017051338218152523,0.14629235330280319,1417.6638000227545,325916.0471839315,64.93616104125977,9.73415756225586,0.194690618820142,0.0007592788897454739,0.1468359881521499,1415.4604888787665,325947.28407518304,62.461137771606445,9.701801300048828,0.19235470687623252,0.0007015072624199092,0.14520506082329507,1415.7880570513794,322732.8193915539,58.10856819152832,9.692309379577637,0.19171919062533807,0.0015050607034936547,0.14477584841354402,1415.977019587045,322414.5950802131,49.64756965637207
5700000,14.659714698791504,0.31208512191877724,0.0005704851937480271,0.21876531354387826,2101.6736108362197,487367.3002282015,48.613786697387695,11.730669975280762,0.23213094520387959,0.0005607575294561684,0.17013948016878158,1712.0263373060052,378662.4248384678,48.879384994506836,10.418414115905762,0.20127473010390917,0.0007984304684214294,0.15099830369022463,1526.743674584792,335811.5502089674,49.054861068725586,9.451089859008789,0.19520076693869623,0.0010099869687110186,0.14695181865066628,1380.7607937560335,326692.4653781838,52.90818214416504,9.810198783874512,0.19513641451395308,0.0005284360959194601,0.14714723215525546,1448.670127043515,327820.5810171909,56.76698684692383,9.621519088745117,0.1936764374600753,0.0017332599963992834,0.14615301511579476,1408.709273369339,324431.21700539987,58.598995208740234,9.7076997756958,0.19410715827750277,0.0011543818982318044,0.1464278277419889,1413.3998556242123,325450.5415762445,57.11102485656738,9.675447463989258,0.19150507377306797,0.0005199667066335678,0.14463278828622955,1414.7285665857985,322096.00138157065,63.75598907470703,9.665925979614258,0.19121404820235235,0.0009733205079101026,0.1445459554037572,1414.4028652953796,322421.89399574406,58.30836296081543
5705000,14.653512954711914,0.3120521426777238,0.0007077238988131285,0.21880124412075885,2098.7128485607095,486964.0460535649,56.55717849731445,11.725665092468262,0.23200161637326983,0.0010535664623603225,0.17006019598475844,1710.0074935751602,378204.10327019915,56.645870208740234,10.414022445678711,0.2012449970549715,0.0011764426017180085,0.15095620393874715,1525.5462515145214,335594.7199681536,57.85989761352539,9.447149276733398,0.19497497669227593,0.0005993106169626117,0.14677340918846057,1383.1095381432951,326987.7630268195,57.99436569213867,9.806190490722656,0.19526569988998116,0.001983111258596182,0.14728757997368258,1442.8290094348706,326949.729930532,57.03616142272949,9.617513656616211,0.19352523567286442,0.0013315833639353514,0.1460229491309918,1409.9041260058198,324550.65823266446,57.543277740478516,9.703670501708984,0.1936622888525945,0.0006658229394815862,0.14612412572240543,1415.5998928747908,325417.19729153416,58.09140205383301,9.671381950378418,0.19140567555456003,0.0008499588584527373,0.144667583287915,1416.4170389954982,322693.19520692877,48.690080642700195,9.661916732788086,0.19120947467597538,0.0005488299648277462,0.14444996161691526,1412.3694199229212,321877.4057861747,49.77250099182129
5710000,14.667603492736816,0.31253215397789275,0.0006685383850708604,0.21906239476928455,2099.1720201007493,487182.1774294846,48.60353469848633,11.737077713012695,0.23234621057050778,0.0007700950955040753,0.17028627356378312,1711.0429592036342,378567.90777705633,49.166202545166016,10.424036979675293,0.20123412634166168,0.000694483402185142,0.15095337535542955,1530.2485684011183,336300.06144669186,47.35398292541504,9.45628547668457,0.19537026265144605,0.0014565008459612727,0.14709708622364998,1379.4547700268602,326526.87092138967,55.719614028930664,9.81556510925293,0.1953843305916001,0.0009078137227334082,0.14734953949022186,1446.0504044463494,327499.1384329033,57.775020599365234,9.62671184539795,0.19332585843976136,0.0006278482615016401,0.14588318938869527,1414.047616337013,324880.63410558493,59.12971496582031,9.712892532348633,0.19381709626784835,0.001233358751051128,0.1463342694571798,1419.230345986276,326410.8786930548,63.770294189453125,9.68061637878418,0.19164086096002977,0.0007592373876832426,0.1447312737465363,1416.3152477362164,322504.2527405458,51.93328857421875,9.67117691040039,0.19154721682049364,0.0006005374016240239,0.14467740749614272,1412.921397929674,322201.70706449,50.24909973144531
5715000,14.679695129394531,0.31295802635106984,0.0006445259205065668,0.2193018405797501,2100.1314011440013,487535.708090042,50.13680458068848,11.746478080749512,0.23246575430828414,0.000983289908617735,0.1703210337290439,1716.0632642367352,379448.11749902536,50.321340560913086,10.432395935058594,0.20154837249120025,0.0010895582381635904,0.15119106237076746,1525.9481612538186,335614.7002949272,57.75785446166992,9.463640213012695,0.19546640059575793,0.0007735529798083007,0.14713774497143545,1382.2723125012124,327028.4038607603,50.53400993347168,9.82326889038086,0.19520187793081814,0.0008021479588933289,0.14721827471813642,1450.0518549229337,327853.85788984323,55.788278579711914,9.63418197631836,0.19344283817033112,0.0016253083012998104,0.14607109930856976,1417.4317425432187,325823.8555728227,64.98146057128906,9.720488548278809,0.19403432580966792,0.0011188376229256392,0.14638630313781362,1418.8821857681266,326192.1496496289,57.91282653808594,9.688220977783203,0.19195154380955504,0.0008622410241514444,0.1449380279323483,1416.6238559002745,322782.1180000642,56.717872619628906,9.67878246307373,0.19158030833798873,0.0008509108447469771,0.1446843470645088,1413.9595832457403,322200.9576241576,57.486772537231445
5720000,14.684802055358887,0.3129583473841239,0.001169767347164452,0.21931059417222995,2105.3039786225163,488589.05024397426,56.55407905578613,11.750758171081543,0.2328348678639625,0.0009463069145567715,0.17061452926666232,1710.4857333330235,378731.01232247346,54.21566963195801,10.43616008758545,0.2015992399696987,0.00058318383526057,0.1511915925778189,1528.4423829417701,336038.4869802735,46.53120040893555,9.467206001281738,0.19521152981134712,0.0010164720006287098,0.14695851812905913,1385.5214511818192,327275.38215369993,57.37614631652832,9.82685661315918,0.19524055960875936,0.0018163343193009496,0.14734523017964204,1452.9277678005424,328665.9114954677,57.88683891296387,9.637771606445312,0.1935882763549106,0.001292969100177288,0.1460729349324052,1416.5056468898604,325493.8722400424,63.538551330566406,9.724146842956543,0.19427865494024518,0.0010110291186720133,0.14654149114427195,1418.6144874551492,326353.0873244259,59.339284896850586,9.691883087158203,0.19191729473235494,0.0010139610385522246,0.14489954127808669,1417.0873843924267,322680.1786532232,54.21304702758789,9.68244457244873,0.19169912482947324,0.0007343870820477605,0.14476704776160854,1413.0505456736846,322056.0798933905,50.932884216308594
5725000,14.654254913330078,0.3121483936661053,0.0019568372517824173,0.21888728126429785,2093.3746128939447,485887.1162617904,50.41813850402832,11.726226806640625,0.23211777244677534,0.0013204829301685095,0.1701426719255866,1709.0591393579323,378159.16262160696,51.37968063354492,10.414299964904785,0.20089745791831984,0.0004918429185636342,0.1507599257375456,1528.2394626408561,335741.0848814373,50.70924758911133,9.447237014770508,0.19477186477365832,0.0007835926953703165,0.14678028710174038,1384.8291767346186,327405.75851043215,57.59716033935547,9.806220054626465,0.1949172691716226,0.0005168538191355765,0.14704128443998837,1448.376978822406,327651.64247345924,56.12468719482422,9.617547035217285,0.19336813986661372,0.0005403570830821991,0.14591140712066433,1412.7248283691513,324949.86790327466,59.80539321899414,9.703749656677246,0.19378247605375765,0.0005678851739503443,0.14620123849633343,1415.565660591486,325578.9586440455,46.7534065246582,9.671550750732422,0.19160449646410965,0.0008715704898349941,0.14469893873493575,1412.6727554461913,321904.5611156384,47.00279235839844,9.66211223602295,0.191554788342146,0.0012503893813118339,0.14467162378488463,1408.9024626489913,321571.46561090753,50.58002471923828
5730000,14.707022666931152,0.31380204170918546,0.0009083544719032943,0.21977341036832462,2103.5359712801596,488468.4593864201,50.014495849609375,11.768421173095703,0.2330083506880348,0.0017497382359579206,0.17067692203270726,1718.6190397925038,380096.0678850656,50.04429817199707,10.451678276062012,0.20160511502743267,0.0026174611411988735,0.15130976236853047,1536.1961636199494,337509.1335252918,50.35829544067383,9.481156349182129,0.1955495034636152,0.002069369424134493,0.1471848118461378,1388.3753221197333,327971.4641517308,58.07185173034668,9.841448783874512,0.195781504251723,0.001764769433066249,0.14760084286254993,1452.7743509883014,328712.30109468935,66.49613380432129,9.652099609375,0.19392658328822415,0.0017443143296986818,0.1462758015627132,1417.73940015699,325745.0048811017,59.91315841674805,9.738611221313477,0.19450075290919927,0.001260268036276102,0.14667881157651746,1419.198447853663,326309.0861502117,58.924198150634766,9.706278800964355,0.19244889840084375,0.0009426450124010444,0.14525622846698555,1416.5484258012632,322870.90623034607,59.578895568847656,9.696761131286621,0.1920631175420647,0.0012412697542458773,0.14501210699769918,1415.1540827983172,322605.66791205975,59.999942779541016
5735000,14.688675880432129,0.3130345093353621,0.0011213241377845407,0.21929392675301437,2105.073028509871,488365.7279331719,58.94804000854492,11.753557205200195,0.23260796823794186,0.001963134855031967,0.17049903921900245,1719.2275340077788,380312.42725465086,59.02910232543945,10.438685417175293,0.20142650116177566,0.0014478418743237853,0.15111092776457766,1532.7230960831134,336720.01619354216,48.0799674987793,9.469486236572266,0.19547201237461304,0.0011671397369354963,0.1471232207721589,1385.8833123562592,327648.6197948996,55.19294738769531,9.829302787780762,0.1954254191448474,0.0011232185643166304,0.14734852405434246,1450.9032527177812,328133.87569595076,61.429500579833984,9.640193939208984,0.193734999483494,0.0008103733416646719,0.1461551838925681,1414.534059087468,325144.1975804445,61.887264251708984,9.726584434509277,0.1944874064964865,0.0005894143250770867,0.1466686501690844,1416.254710107993,326010.39208750316,68.67337226867676,9.694247245788574,0.19211610010716448,0.0007931088330224156,0.14504319525976567,1416.0033053785041,322674.8293755801,65.21797180175781,9.684791564941406,0.19192083015268457,0.0012439205311238766,0.14493429866875063,1415.0340037845103,322803.5342553093,74.46074485778809
5740000,14.66020393371582,0.3121088077597493,0.0009799206163734198,0.2187902891012887,2104.372582279707,488030.1161168309,55.96494674682617,11.73085880279541,0.23208734542474263,0.0006463427562266588,0.17010772370241628,1714.1327908019146,379050.5182322829,60.405731201171875,10.41843318939209,0.2012553593948073,0.0005291184061206877,0.1509850536773182,1528.877189232134,336249.0583566239,50.21333694458008,9.451055526733398,0.19496735928346584,0.0005186110502108932,0.14677419148714627,1383.1160721134377,326854.8810645355,62.044620513916016,9.810234069824219,0.19509150400565883,0.0007319060387089849,0.14713875231025877,1446.5931416984959,327332.2935166827,51.157236099243164,9.621465682983398,0.1935935749758432,0.0010802445467561483,0.14606212326825666,1410.5907983497898,324662.22346031136,58.45284461975098,9.707636833190918,0.19401350023072567,0.0007357571739703417,0.14636060819031763,1414.7049152488837,325605.65278871387,73.21453094482422,9.675414085388184,0.19185256193727748,0.0006139962351880968,0.14487903600580168,1414.881279137454,322680.45101637905,49.48306083679199,9.665979385375977,0.1916966560813948,0.0006555219297297299,0.1447342961439646,1411.5600008485171,322189.76188213,46.40960693359375
