timestep,latent-rmse_1,rmse_1,latent-mae_1,mae_1,latent%_1,%_1,time_1,latent-rmse_2,rmse_2,latent-mae_2,mae_2,latent%_2,%_2,time_2,latent-rmse_3,rmse_3,latent-mae_3,mae_3,latent%_3,%_3,time_3,latent-rmse_4,rmse_4,latent-mae_4,mae_4,latent%_4,%_4,time_4,latent-rmse_5,rmse_5,latent-mae_5,mae_5,latent%_5,%_5,time_5,latent-rmse_6,rmse_6,latent-mae_6,mae_6,latent%_6,%_6,time_6,latent-rmse_7,rmse_7,latent-mae_7,mae_7,latent%_7,%_7,time_7,latent-rmse_8,rmse_8,latent-mae_8,mae_8,latent%_8,%_8,time_8,latent-rmse_9,rmse_9,latent-mae_9,mae_9,latent%_9,%_9,time_9
5695000,0.0026996496599167585,0.1371269967645045,0.001503234845586121,0.10656105820596067,0.4662799328334731,237300.63845524553,0.00557613205909729,0.00244851759634912,0.13714253852913258,0.0017186686163768172,0.1065693523028928,0.4204080442966954,237416.1455376768,0.00013012099266052247,0.0016258712857961655,0.13709015854830972,0.0012667827541008592,0.10653510028416355,0.26630612157177685,237104.51779911327,0.00014075684547424315,0.001696404186077416,0.13716523954899215,0.0009534674463793635,0.10656708279283651,0.28373155087231305,236999.06819699315,0.00011205983161926269,0.0017195554682984948,0.13718201048462622,0.0007954936590977013,0.10661317102631121,0.28818493270422074,237014.55350592663,0.00011152338981628417,0.0031958615873008966,0.1371521389219056,0.0017051291652023792,0.10655847164918048,0.5624955287581426,237395.31786759992,0.0001277763843536377,0.001623099553398788,0.13725090640374998,0.0007592903566546738,0.10661348466241519,0.2621787435657681,236661.16330757705,0.00011417698860168456,0.002516798209398985,0.1371708035081303,0.0007015077280811965,0.1065870881076086,0.42851668054386216,236900.49961527158,0.00012444901466369628,0.0038344552740454674,0.13699114630255094,0.0015050488291308284,0.1064244388677708,0.6760144582141497,237006.32902650067,0.00010869693756103516
5700000,0.0013386503560468554,0.13713362647863872,0.0005704964860342443,0.10655888570847391,0.21481896243414705,237392.82796606587,0.00011465311050415039,0.0012683196691796184,0.13708681493242467,0.0005607575294561684,0.10653147009979977,0.20208989583469092,237096.43846084047,0.00012615084648132324,0.0010638016974553466,0.13715857935228748,0.0007984286639839411,0.10656006910154495,0.1663853412668666,236983.47015060636,0.00011668086051940918,0.0010774971451610327,0.1371747940601632,0.001009989297017455,0.10660568923960409,0.16924395145384777,236997.92054849042,0.0001256585121154785,0.002505713142454624,0.13714464848947633,0.0005284278886392713,0.10655072757058177,0.4378365110525225,237378.0652928202,0.00011233496665954589,0.0009896884439513087,0.13724140262617432,0.001733260229229927,0.10660377098858263,0.14755382084513136,236639.6008442877,0.00021421408653259278,0.00181899918243289,0.13716123474507147,0.0011543871369212866,0.1065773942767958,0.2997238256698778,236878.95410348874,0.00013000249862670898,0.0030861992854624987,0.13698063527284568,0.0005199678125791252,0.10641386375952773,0.5412146020931854,236982.77834950955,0.00013521742820739747,0.004247847944498062,0.1370382824393881,0.000973322952631861,0.1065174854502476,0.7477044942169553,237596.19773934007,0.0002115805149078369
5705000,0.0007058242917992175,0.13708184042466875,0.0007077272748574615,0.10652582478301233,0.10608895608550911,237083.87424387236,0.0002052013874053955,0.0006712910253554583,0.1371543097137955,0.0010535658802837133,0.10655537059057495,0.09861305857709704,236973.02093221116,0.00013724517822265626,0.0008693354320712388,0.1371723165669506,0.0011764417868107557,0.10660303063972697,0.130352170999379,236992.0101449561,0.00013368535041809082,0.002128258580341935,0.13714105569280635,0.0005993113736622036,0.1065469005810948,0.36889421171688136,237369.53936924358,0.00020736360549926757,0.0007449398399330676,0.137236593883149,0.00198310986161232,0.10659872535710728,0.10995954396416972,236628.4005255066,0.00013431286811828614,0.0014417042257264256,0.1371563907974062,0.0013315881369635463,0.1065723610433961,0.22931711958668,236867.7672371597,0.00021005177497863769,0.0026789086405187845,0.13697550592549698,0.0006658302154392004,0.10640858903848754,0.4673905128453532,236971.03159017806,0.0001435675621032715,0.0038298959843814373,0.13703272245571269,0.000849959789775312,0.10651185209537785,0.6725986693086712,237583.63206815577,0.00020647048950195312,0.003491271985694766,0.13701484190859914,0.0005488338647410274,0.10647066785925986,0.6131903527244567,237248.2359228603,0.0001336050033569336
5710000,0.0008139074197970331,0.13714858158752036,0.0006685370462946594,0.1065486178782927,0.12318617507542408,236958.00328814395,0.00012502741813659668,0.0006552007980644703,0.13716490490965944,0.0007700984133407474,0.10659464864444052,0.09877490599022709,236973.37591007494,0.00012630224227905273,0.0013022074708715081,0.1371344349438899,0.0006944756605662405,0.10653946751475404,0.2173840304296548,237352.97968028238,0.00012583112716674805,0.0007873302092775702,0.13723033331905382,0.0014565011952072382,0.10659195181020431,0.11633076197837694,236613.36457114472,0.0001357707977294922,0.0008936546510085464,0.13714942595366492,0.0009078206494450569,0.10656491225106472,0.1340208801157818,236851.21154869694,0.00013385701179504395,0.0019763545133173466,0.1369676226509974,0.0006278435466811061,0.10640026323894468,0.33870514097376697,236952.49010471776,0.00012743353843688965,0.0031826042104512453,0.13702498933390697,0.0012333623599261045,0.10650383544885518,0.5558661870767221,237565.7502647659,0.00013878440856933595,0.002827734686434269,0.1370061894034697,0.0007592409383505583,0.10646193624455802,0.49311393974137263,237228.77929479143,0.00020922279357910156,0.0027650503907352686,0.13705972840843522,0.0006005332106724381,0.10651380030432146,0.4799892583932227,237209.97690371767,0.00014552164077758788
5715000,0.0010084914974868298,0.13716239388559417,0.0006445260369218886,0.10659153860971557,0.15833580024251107,236966.4619098196,0.00020803189277648925,0.001566083636134863,0.1371362781762637,0.0009832883952185512,0.10654160445985168,0.2662294106568751,237357.74045390167,0.0002075827121734619,0.0008668734808452427,0.13722912242727278,0.0010895626619458199,0.10659060443422803,0.1280361423317993,236610.37365900076,0.00020696806907653808,0.0008653959375806153,0.1371491120609699,0.000773557520005852,0.1065645693254661,0.12850710050084752,236850.4493621404,0.0001280202865600586,0.002047256100922823,0.13696838508836584,0.0008021476096473634,0.10640108387556037,0.35233558920853875,236954.3176555494,0.00012746596336364745,0.0031771559733897448,0.137024916664718,0.0016253070207312703,0.10650375885282778,0.5544036330540761,237565.57941089338,0.00014411115646362305,0.0028719650581479073,0.13700672749142653,0.0011188371572643518,0.10646248675598723,0.5010146490572164,237230.0059975829,0.0002075958251953125,0.002803412964567542,0.1370602488234342,0.0008622375898994505,0.1065143316618954,0.48689079601323243,237211.16025571042,0.00013089299201965332,0.0029741714242845774,0.1370088220553005,0.0008509177132509649,0.10643792399466058,0.5210440669488836,237029.1032471984,0.0001331779956817627
5720000,0.0015049048233777285,0.13713582710295294,0.0011697697918862104,0.10654108687766783,0.25461977416178916,237356.58736316048,0.00012625885009765625,0.0009674067259766161,0.13722793701370203,0.0009463062742725015,0.10658927206384784,0.14443682240603264,236607.41605635674,0.00020515084266662598,0.0008709619869478047,0.13714930270663464,0.0005831843009218574,0.10656477986988971,0.1309642692404341,236850.91731825098,0.00012818408012390137,0.0020357221364974976,0.13696826270837595,0.0010164643172174692,0.10640095174737964,0.3505667067672357,236954.0234072036,0.0002069566249847412,0.0031736884266138077,0.1370248810486639,0.0018163338536396623,0.10650372189125572,0.5542393011414193,237565.49696500236,0.00013770341873168947,0.0029512164182960987,0.1370077148043282,0.0012929701479151845,0.10646349323285514,0.5156320607543101,237232.24872664807,0.00015230226516723633,0.0029128240421414375,0.13706175090200728,0.001011027256026864,0.10651586083321797,0.5067760496226444,237214.56577399152,0.00013065528869628907,0.0031148691195994616,0.13701072960662963,0.0010139631340280175,0.10643986640714567,0.5465477562973918,237033.42885100795,0.00021321606636047363,0.0027978820726275444,0.13708714574332298,0.0007343895267695189,0.10652972375378514,0.4868925652415762,236991.39931876308,0.00020812463760375976
5725000,0.001513271708972752,0.1372233234960028,0.0019568386487662792,0.10658386190851507,0.24386694124217878,236595.40656563616,0.00013082003593444823,0.0010273163206875324,0.13713947585292033,0.0013204849092289805,0.10655344527753628,0.15703185266314737,236825.7250492889,0.00020838236808776856,0.0008074876968748868,0.13695680218640446,0.0004918387276120484,0.10638801990906215,0.12287440124433567,236925.22431218586,0.00013083648681640626,0.002046078909188509,0.13701396753915351,0.0007835872820578516,0.10649181450217139,0.3496458752800628,237538.93653354383,0.0001381065845489502,0.0017270635580644011,0.13699422804214223,0.0005168504430912435,0.10644936149530655,0.2916101034465824,237200.7590227577,0.00021457743644714356,0.0016692858189344406,0.1370463770132594,0.0005403493414632976,0.10649982063939083,0.27893295376294025,237178.8436985756,0.00013389062881469726,0.0018943344475701451,0.13699582040317068,0.0005678798188455403,0.1064243294218494,0.32366714601850577,236998.82917493588,0.00013352060317993163,0.0015874927630648017,0.1370722134810316,0.0008715689764358103,0.10651442845745221,0.26552836505167654,236957.37263068775,0.00020941519737243652,0.0014367965050041676,0.13725757645999018,0.0012503834441304207,0.10666487904683936,0.23322927615916406,237091.28706058013,0.00021138548851013184
5730000,0.000752104795537889,0.1371442930387012,0.0009083529002964497,0.10655918181620123,0.108832999168554,236838.47508214874,0.00014819788932800293,0.0013632966438308358,0.13696166464742,0.0017497324151918292,0.10639369409167247,0.22480760386016582,236937.8606690696,0.0002064089775085449,0.0023088569287210703,0.13701625226882816,0.002617462072521448,0.10649438479900367,0.3988010315975599,237544.6697965086,0.0001298859119415283,0.002133570844307542,0.13699833280601612,0.002069371985271573,0.10645376665573131,0.3678323372981015,237210.57502711582,0.00013198518753051758,0.0022602917160838842,0.13705323629552832,0.0017647674540057778,0.1065070919142067,0.38841350288156057,237195.03708315332,0.0002155611515045166,0.0024036846589297056,0.13700160403278583,0.0017443145625293255,0.10643046797284919,0.4174380354576674,237012.4992577798,0.0001414327621459961,0.0021819397807121277,0.1370791160409307,0.0012602686183527112,0.10652159187963871,0.37470154416069174,236973.30874117478,0.00020951056480407714,0.001986909192055464,0.13726465023997209,0.000942641228903085,0.10667230480525393,0.33328127785577366,237107.79279926038,0.00013138771057128907,0.002627832582220435,0.13706559305899685,0.0012412718497216702,0.1065275482819822,0.45691569483669275,236989.80434156672,0.0001328144073486328
5735000,0.0011981582501903176,0.1369601788214908,0.0011213211109861732,0.10639200118163666,0.19200479626259898,236934.09057267796,0.00012769627571105957,0.0027283120434731245,0.1370201704080157,0.0019631392788141966,0.1064986914949059,0.47371112854882164,237554.27624343932,0.00012877917289733887,0.002134607871994376,0.13699832520399383,0.0014478468801826239,0.106453758803936,0.3669122014313553,237210.55753098623,0.00012753415107727051,0.002191697945818305,0.1370524011897289,0.0011671410175040364,0.10650621925304345,0.3760562338209251,237193.09363607134,0.0001395127773284912,0.0023677709978073835,0.1370011624686257,0.0011232246179133654,0.10643000535550663,0.4112243944107373,237011.46904439552,0.00012861824035644533,0.0021877926774322987,0.1370791688410792,0.0008103802101686597,0.106521646083409,0.37582262756548085,236973.42932561753,0.00014823389053344728,0.0020201655570417643,0.13726509348243596,0.0005894118803553283,0.10667276409475451,0.33933749544103,237108.81369329605,0.00012910866737365722,0.002690787659958005,0.13706647682195455,0.000793115992564708,0.10652845433673447,0.46864731420330025,236991.82002428838,0.00014141154289245607,0.003586042672395706,0.13704028074183347,0.0012439237907528877,0.10649026040782468,0.6288189797847656,237179.4167368179,0.0001386723518371582
5740000,0.0010132743045687675,0.13700629592432742,0.0009799281833693385,0.1064824938340431,0.15805919056977535,237518.14600043723,0.00012682032585144043,0.0008558869012631476,0.13698639118061276,0.0006463519530370831,0.1064405652970555,0.13039421238505647,237181.15848338028,0.00012900447845458983,0.0010563656687736511,0.13703996039616045,0.0005291227716952562,0.10649278582075895,0.16569187727902493,237163.176910231,0.0001385812759399414,0.001157908234745264,0.13698847736156966,0.0005186140770092607,0.10641623927524435,0.18805870442206202,236980.81303817796,0.0001361229419708252,0.0009639583877287805,0.13706564086377562,0.0007319035939872265,0.10650737099180024,0.14925954487641865,236941.67223645456,0.00020884490013122557,0.0007969657890498638,0.137249643807934,0.0010802324395626783,0.10665624157773845,0.11902967421127883,237072.08797007927,0.0001352531909942627,0.00136366649530828,0.13704996129111668,0.000735758279915899,0.10651105365806568,0.22457126678609116,236953.1090664222,0.00016165995597839357,0.0022419483866542578,0.1370222976758571,0.0006140017067082226,0.10647224681052823,0.3834096385435619,237139.296124062,0.00013913536071777344,0.0022088836412876844,0.13715890205313955,0.0006555281579494476,0.1065537890547843,0.37400404246269997,237196.96744212948,0.00013268613815307616
5745000,0.0006297728978097439,0.13698349835756304,0.000690629705786705,0.10643703874524833,0.0955877371369714,237173.3002796895,0.00020629453659057616,0.0005813339957967401,0.13703477931029354,0.0009430950740352273,0.10648680490149667,0.08892688108338724,237149.85719282314,0.00021079778671264648,0.0006245043477974832,0.1369831587518417,0.0009738667868077755,0.1064100064881405,0.09308341473237637,236966.93309874952,0.00013788175582885742,0.0006343705463223159,0.13706177467067823,0.0014713924610987306,0.10650301399816765,0.09463082789469499,236931.9794485506,0.00020473194122314452,0.0006089324015192688,0.13724518073666309,0.0019014023710042238,0.10665116489600526,0.08948129785746066,237060.80368403424,0.0001385023593902588,0.0009156357846222818,0.13704508237010282,0.0014536130474880338,0.10650564454511142,0.14246894111772815,236941.07551602757,0.00020893621444702148,0.0017301279585808516,0.13701657576393064,0.0009302390390075743,0.10646626442152271,0.2887959023731789,237125.97190521247,0.00013025927543640136,0.0017114417860284448,0.13715317696323684,0.001189425471238792,0.10654786152273656,0.2826108296773209,237183.77229779365,0.00013172101974487304,0.0024142854381352663,0.13694861956571724,0.0007316168630495667,0.10643637329463629,0.41445283324877324,237149.36683278743,0.0002063729763031006
5750000,0.0006009958451613784,0.13703352773608,0.0005632987013086677,0.10648529934756432,0.08865792426134435,237146.50427130045,0.0001319293975830078,0.0009123961790464818,0.13698614474337256,0.0006054386030882597,0.1064135659567988,0.13999453734948816,236974.85976278444,0.00014205741882324219,0.0009684921242296696,0.13706548263421794,0.0009782511042430997,0.10650719685188573,0.14966145368677253,236941.28483601304,0.00014718222618103027,0.000858296814840287,0.13725037869014609,0.0013668843312188983,0.1066570621725067,0.12908408308803693,237073.9119619266,0.00014333558082580566,0.0016918174223974347,0.13705366065796123,0.0009440256399102509,0.10651505023045897,0.28564548605797374,236962.0001647795,0.00013181781768798828,0.0026164918672293425,0.13702684166526774,0.0005951430066488683,0.10647689037693918,0.4521576999155235,237149.6384630582,0.00013828754425048828,0.00262768124230206,0.13716415454439107,0.0007424816722050309,0.1065591074897221,0.4505465470778986,237208.80668923652,0.0002007017135620117,0.003333000699058175,0.1369595178904313,0.0005341743817552924,0.10644796723232475,0.5813651613019869,237175.19912016072,0.00013115596771240233,0.0028600702062249184,0.1372520990415223,0.0008175719995051622,0.10664291824264618,0.5001034051637967,237313.65004956225,0.00012677836418151854
